AL 3_CFT073:(1296 bp)Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)[369813..371108]
","AL 1_IHE3034:(282 bp)Universal stress protein B[300012..300293]
, (1500 bp)Low-affinity inorganic phosphate transporter[300364..301863]
","AL 1_IMT5155:(888 bp)FIG00553873: hypothetical protein[803773..804660]
, (495 bp)Putative membrane protein[804848..805342]
, (1041 bp)Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)[805382..806422]

AL 2_IMT5155:(1131 bp)putative prophage integrase[1589115..1590245]
, (1362 bp)Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7)[1590511..1591872]

AL 3_IMT5155:(1383 bp)Cytosine deaminase (EC 3.5.4.1)[3845226..3846608]
, (951 bp)Carbamate kinase (EC 2.7.2.2)[3846618..3847568]

AL 4_IMT5155:(1554 bp)Transcriptional antiterminator of lichenan operon, BglG family[103044..104597]
, (471 bp)PTS system, fructose-specific IIA component (EC 2.7.1.69)[104624..105094]
, (315 bp)PTS system, fructose-specific IIB component (EC 2.7.1.69)[105112..105426]
, (1092 bp)PTS system, fructose-specific IIBC component (EC 2.7.1.69)[105451..106542]

AL 5_IMT5155:(882 bp)LysR family transcriptional regulator YneJ[2588125..2589006]
, (1389 bp)Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)[2589107..2590495]

AL 6_IMT5155:(6699 bp)BigB[2694747..2701445]
, (270 bp)Putative uncharacterized protein ydbL, may be related to amine metabolism[2701820..2702089]
, (186 bp)Uncharacterized protein ynbE; probable lipoprotein STY1424[2702154..2702339]

AL 7_IMT5155:(708 bp)Ni,Fe-hydrogenase I cytochrome b subunit[3230625..3231332]
, (1794 bp)Uptake hydrogenase large subunit (EC 1.12.99.6)[3231351..3233144]

AL 8_IMT5155:(942 bp)rRNA small subunit methyltransferase H[4124808..4125749]
, (459 bp)Cell division protein MraZ[4125751..4126209]
, (1005 bp)Fructose repressor FruR, LacI family[4126811..4127815]

AL 9_IMT5155:(2229 bp)Putative vimentin[4615662..4617890]

AL 10_IMT5155:(1293 bp)D-galactonate transporter[11999..13291]
, (1101 bp)Uncharacterized protein YidS[13252..14352]

AL 11_IMT5155:(1332 bp)Mobile element protein[842094..843425]
, (414 bp)General secretion pathway protein K[843605..844018]
, (612 bp)General secretion pathway protein L[844015..844626]

AL 12_IMT5155:(1047 bp)2-keto-3-deoxy-D-arabino-heptulosonate-7- phosphate synthase I alpha (EC 2.5.1.54)[2434579..2435625]
, (834 bp)FIG137360: hypothetical protein[2435782..2436615]

AL 13_IMT5155:(1095 bp)Methylmalonyl-CoA mutase (EC 5.4.99.2)[1020353..1021447]
, (894 bp)Chromosome initiation inhibitor[1021650..1022543]
, (114 bp)hypothetical protein[1022519..1022632]
, (231 bp)FIG00639909: hypothetical protein[1022684..1022914]

AL 14_IMT5155:(1401 bp)Glutamate decarboxylase (EC 4.1.1.15)[2611600..2613000]

AL 15_IMT5155:(1311 bp)Phosphoanhydride phosphohydrolase (EC 3.1.3.2) (pH 2.5 acid phosphatase) (AP) / 4- phytase (EC 3.1.3.26)[3224471..3225781]
","AL 1_LF82:(1068 bp)Putative membrane protein[305161..306228]

AL 2_LF82:(435 bp)Universal stress protein A[299133..299567]
, (282 bp)Universal stress protein B[300012..300293]
","AL 1_NRG857c:(282 bp)Universal stress protein B[300012..300293]
, (1500 bp)Low-affinity inorganic phosphate transporter[300364..301863]
","AL 1_PSUO2:(666 bp)FIG00639980: hypothetical protein[4545851..4546516]
, (621 bp)Ethanolamine utilization protein similar to PduL[4546528..4547148]
, (465 bp)Propanediol utilization polyhedral body protein PduA[4547145..4547609]
, (948 bp)Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)[4547621..4548568]

AL 2_PSUO2:(1155 bp)Aldehyde-alcohol dehydrogenase[4552033..4553187]
, (258 bp)Carbon dioxide concentrating mechanism protein CcmL[4553203..4553460]

AL 3_PSUO2:(1656 bp)L-lactate permease[159673..161328]
","AL 1_RS218:(2043 bp)Oligopeptidase A (EC 3.4.24.70)[294496..296538]
, (753 bp)rRNA small subunit methyltransferase J[296546..297298]
","AL 1_SCI07:(1101 bp)DNA polymerase III beta subunit (EC 2.7.7.7)[1409..2509]
, (1074 bp)DNA recombination and repair protein RecF[2509..3582]

AL 2_SCI07:(114 bp)hypothetical protein[61101..61214]
, (114 bp)hypothetical protein[61406..61519]
, (141 bp)Haemolysin expression modulating protein paralog[61929..62069]
","AL 1_SCU-397:(915 bp)L,D-transpeptidase YbiS[3398403..3399317]
, (1119 bp)Putative membrane protein[3399375..3400493]
, (468 bp)Mn-dependent transcriptional regulator MntR[3400490..3400957]
, (129 bp)hypothetical protein[3401143..3401271]

AL 2_SCU-397:(3741 bp)Respiratory nitrate reductase alpha chain (EC 1.7.99.4)[2633387..2637127]

AL 3_SCU-397:(990 bp)Aldo-keto reductase[3883785..3884774]
, (894 bp)Transcriptional regulator, LysR family[3884805..3885698]
, (990 bp)Transcriptional regulator, LysR family[3885898..3886887]

AL 5_SCU-397:(1311 bp)Inner membrane protein[680236..681546]
, (168 bp)Uncharacterized protein YhaL[681680..681847]
, (603 bp)Pirin-like protein YhaK[681867..682469]
, (897 bp)LysR-family transcriptional regulator YhaJ[682673..683569]

AL 6_SCU-397:(1830 bp)Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)[5163156..5164985]
, (1041 bp)Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)[5165299..5166339]
, (960 bp)Phosphate transport system permease protein PstC (TC 3.A.1.7.1)[5166426..5167385]

AL 7_SCU-397:(822 bp)SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase (EC 2.1.1.182)[4160798..4161619]
, (252 bp)ApaG protein[4161748..4161999]
, (849 bp)Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)[4162006..4162854]
, (315 bp)CcdB toxin protein[4162851..4163165]
, (234 bp)CcdA protein (antitoxin to CcdB)[4163168..4163401]

AL 8_SCU-397:(2178 bp)adherence and invasion outermembrane protein (Inv,enhances Peyer's patches colonization)[1465733..1467910]
, (978 bp)SinI homolog[1467965..1468942]
","AL 1_UTI89:(852 bp)Fructose-bisphosphate aldolase (EC 4.1.2.13)[310193..311044]
, (270 bp)Phosphotransferase system HPr enzyme in cluster with fructose-bisphosphate aldolase[311076..311345]
, (1509 bp)Putative carbohydrate kinase in cluster with fructose-bisphosphate aldolase[311335..312843]

AL 2_UTI89:(1068 bp)Putative membrane protein[305161..306228]
"
Region 3,"AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(78-Pyelo:3535655, 78-Pyelo:3530255)
AL2(2683 bp)(BEN2908:315766, BEN2908:318448)(78-Pyelo:3538595, 78-Pyelo:3535913)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(APECO1:685797, APECO1:691197)
AL2(3315 bp)(BEN2908:315134, BEN2908:318448)(APECO1:682226, APECO1:685540)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(CFT073:742292, CFT073:747692)
AL2(3322 bp)(BEN2908:315134, BEN2908:318448)(CFT073:738713, CFT073:742034)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(IHE3034:720873, IHE3034:726273)
AL2(3315 bp)(BEN2908:315134, BEN2908:318448)(IHE3034:717302, IHE3034:720616)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(IMT5155:3607194, IMT5155:3612594)
AL2(3315 bp)(BEN2908:315134, BEN2908:318448)(IMT5155:3603623, IMT5155:3606937)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(LF82:673140, LF82:678540)
AL2(3322 bp)(BEN2908:315134, BEN2908:318448)(LF82:669561, LF82:672882)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(NRG857c:668940, NRG857c:674340)
AL2(3322 bp)(BEN2908:315134, BEN2908:318448)(NRG857c:665361, NRG857c:668682)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(PSUO2:4225979, PSUO2:4220579)
AL2(3322 bp)(BEN2908:315134, BEN2908:318448)(PSUO2:4229558, PSUO2:4226237)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(RS218:668418, RS218:673818)
AL2(3315 bp)(BEN2908:315134, BEN2908:318448)(RS218:664848, RS218:668161)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(SCI07:12359, SCI07:17759)
AL2(3321 bp)(BEN2908:315134, BEN2908:318448)(SCI07:8782, SCI07:12101)","AL1(5401 bp)(BEN2908:265844, BEN2908:271244)(UTI89:684197, UTI89:689597)
AL2(3315 bp)(BEN2908:315134, BEN2908:318448)(UTI89:680626, UTI89:683940)"
Region 3,"AL 1_78-Pyelo:(732 bp)Glycerol-3-phosphate regulon repressor[3530255..3530986]
, (987 bp)4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)[3531018..3532004]
, (1236 bp)Candidate type III effector Hop protein[3531997..3533232]
, (1158 bp)Alcohol dehydrogenase (EC 1.1.1.1)[3533402..3534559]
, (888 bp)4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)[3534563..3535450]

AL 2_78-Pyelo:(723 bp)Putative transport protein[3535510..3536232]
, (1170 bp)expressed protein[3536297..3537466]
, (471 bp)probable beta-D-galactosidase[3537463..3537933]
","AL 1_APECO1:(300 bp)Inner membrane protein YqjK[685889..686188]
, (405 bp)Inner membrane protein YqjE[686178..686582]
, (306 bp)Uncharacterized membrane protein YqjD[686585..686890]
, (369 bp)Periplasmic protein YqjC[686928..687296]
, (369 bp)Uncharacterized protein YqjB[687443..687811]
, (663 bp)DedA family inner membrane protein YqjA[687830..688492]
, (777 bp)Hexuronate utilization operon transcriptional repressor ExuR[688837..689613]
, (1299 bp)Hexuronate transporter[689743..691041]

AL 2_APECO1:(603 bp)Pirin-like protein YhaK[681867..682469]
, (897 bp)LysR-family transcriptional regulator YhaJ[682673..683569]
, (369 bp)Integral membrane protein[683603..683971]
, (987 bp)Glutathione S-transferase, omega (EC 2.5.1.18)[684254..685240]
","AL 1_CFT073:(1662 bp)Inner membrane protein YqiK[742456..744117]
, (630 bp)FIG00637968: hypothetical protein[744144..744773]
, (201 bp)glycogen synthesis protein GlgS[745043..745243]
, (300 bp)FIG01200701: hypothetical protein[745278..745577]
, (654 bp)3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12)[745951..746604]

AL 2_CFT073:(2841 bp)Glutamate-ammonia-ligase adenylyltransferase (EC 2.7.7.42)[737716..740556]
","AL 1_IHE3034:(1842 bp)RNA polymerase sigma factor RpoD[720728..722569]
, (1746 bp)DNA primase (EC 2.7.7.-)[722764..724509]
, (216 bp)SSU ribosomal protein S21p[724620..724835]
, (1014 bp)TsaD/Kae1/Qri7 protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA[725073..726086]

AL 2_IHE3034:(1521 bp)Aerotaxis sensor receptor protein[716590..718110]
, (624 bp)Transcriptional regulator, PadR family[718215..718838]
, (765 bp)iron-chelator utilization protein[719126..719890]
, (76 bp)tRNA-Met-CAT[719944..720019]
","AL 1_IMT5155:(747 bp)2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) of siderophore biosynthesis[3606524..3607270]
, (858 bp)Isochorismatase (EC 3.3.2.1) of siderophore biosynthesis[3607270..3608127]
, (1611 bp)2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) [enterobactin] siderophore[3608141..3609751]
, (1176 bp)Isochorismate synthase (EC 5.4.4.2) of siderophore biosynthesis[3609761..3610936]
, (957 bp)Ferric enterobactin-binding periplasmic protein FepB (TC 3.A.1.14.2)[3611125..3612081]

AL 2_IMT5155:(198 bp)COG2879, Hypothetical small protein yjiX[3603512..3603709]
, (2106 bp)Carbon starvation protein A[3603822..3605927]
, (414 bp)Proofreading thioesterase in enterobactin biosynthesis EntH[3606108..3606521]
","AL 1_LF82:(1332 bp)L-threonine transporter, anaerobically inducible[671867..673198]
, (1209 bp)Acetate kinase (EC 2.7.2.1)[673224..674432]
, (2295 bp)2-ketobutyrate formate-lyase (EC 2.3.1.-) / Pyruvate formate-lyase (EC 2.3.1.54)[674466..676760]
, (390 bp)Endoribonuclease L-PSP[676774..677163]

AL 2_LF82:(345 bp)Threonine catabolic operon transcriptional activator TdcR[669286..669630]
, (939 bp)Threonine catabolic operon transcriptional activator TdcA[669819..670757]
, (990 bp)Threonine dehydratase, catabolic (EC 4.3.1.19)[670856..671845]
","AL 1_NRG857c:(129 bp)orf, hypothetical protein[668932..669060]
, (345 bp)Threonine catabolic operon transcriptional activator TdcR[669286..669630]
, (939 bp)Threonine catabolic operon transcriptional activator TdcA[669819..670757]
, (990 bp)Threonine dehydratase, catabolic (EC 4.3.1.19)[670856..671845]
, (1332 bp)L-threonine transporter, anaerobically inducible[671867..673198]

AL 2_NRG857c:(1335 bp)D-glucarate permease[664038..665372]
, (771 bp)2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)[665388..666158]
, (900 bp)2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)[666179..667078]
, (1146 bp)Glycerate kinase (EC 2.7.1.31)[667175..668320]
","AL 1_PSUO2:(1425 bp)Two-component response regulator CreC[4219269..4220693]
, (690 bp)Two-component response regulator CreB[4220693..4221382]
, (474 bp)Conserved uncharacterized protein CreA[4221395..4221868]
, (870 bp)Right origin-binding protein[4222079..4222948]
, (648 bp)Phosphoglycerate mutase (EC 5.4.2.1)[4222945..4223592]
, (117 bp)hypothetical protein[4223620..4223736]
, (537 bp)Inosine/xanthosine triphosphatase (EC 3.6.1.-)[4223635..4224171]
, (327 bp)Transcriptional repressor protein TrpR[4224244..4224570]

AL 2_PSUO2:(1938 bp)Soluble lytic murein transglycosylase precursor (EC 3.2.1.-)[4224660..4226597]
, (165 bp)FIG00639885: hypothetical protein[4226666..4226830]
, (1668 bp)ABC transporter, ATP-binding protein[4226804..4228471]
, (285 bp)Transcriptional regulator, Cro/CI family[4228527..4228811]
, (300 bp)FIG00639120: hypothetical protein[4228813..4229112]
","AL 1_RS218:(129 bp)orf, hypothetical protein[668932..669060]
, (345 bp)Threonine catabolic operon transcriptional activator TdcR[669286..669630]
, (939 bp)Threonine catabolic operon transcriptional activator TdcA[669819..670757]
, (990 bp)Threonine dehydratase, catabolic (EC 4.3.1.19)[670856..671845]
, (1332 bp)L-threonine transporter, anaerobically inducible[671867..673198]

AL 2_RS218:(1335 bp)D-glucarate permease[664038..665372]
, (771 bp)2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)[665388..666158]
, (900 bp)2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)[666179..667078]
","AL 1_SCI07:(1293 bp)D-galactonate transporter[11999..13291]
, (1101 bp)Uncharacterized protein YidS[13252..14352]
, (1251 bp)Uncharacterized protein YidR[14417..15667]
, (261 bp)Outer membrane lipoprotein YidQ[15671..15931]
, (414 bp)16 kDa heat shock protein A[16309..16722]
, (429 bp)16 kDa heat shock protein B[16834..17262]
, (150 bp)FIG00637910: hypothetical protein[17267..17416]

AL 2_SCI07:(690 bp)D-Galactonate repressor DgoR[8569..9258]
, (879 bp)2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)[9255..10133]
, (618 bp)2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)[10117..10734]
, (1149 bp)Galactonate dehydratase (EC 4.2.1.6)[10731..11879]
","AL 1_UTI89:(987 bp)Glutathione S-transferase, omega (EC 2.5.1.18)[684254..685240]
, (483 bp)Inner membrane protein YqjF[685310..685792]
, (300 bp)Inner membrane protein YqjK[685889..686188]
, (405 bp)Inner membrane protein YqjE[686178..686582]
, (306 bp)Uncharacterized membrane protein YqjD[686585..686890]
, (369 bp)Periplasmic protein YqjC[686928..687296]
, (369 bp)Uncharacterized protein YqjB[687443..687811]
, (663 bp)DedA family inner membrane protein YqjA[687830..688492]

AL 2_UTI89:(1311 bp)Inner membrane protein[680236..681546]
, (168 bp)Uncharacterized protein YhaL[681680..681847]
, (603 bp)Pirin-like protein YhaK[681867..682469]
, (897 bp)LysR-family transcriptional regulator YhaJ[682673..683569]
"
Region 4,"AL1(8348 bp)(BEN2908:261763, BEN2908:270110)(APECO1:888639, APECO1:896986)","AL1(8348 bp)(BEN2908:261763, BEN2908:270110)(IHE3034:934444, IHE3034:942791)","AL1(7836 bp)(BEN2908:262275, BEN2908:270110)(IMT5155:3848194, IMT5155:3856029)","AL1(8348 bp)(BEN2908:261763, BEN2908:270110)(LF82:878063, LF82:886410)","AL1(8348 bp)(BEN2908:261763, BEN2908:270110)(NRG857c:873854, NRG857c:882201)","AL1(8348 bp)(BEN2908:261763, BEN2908:270110)(PSUO2:4021271, PSUO2:4012924)","AL1(8348 bp)(BEN2908:261763, BEN2908:270110)(RS218:905310, RS218:913657)","AL1(8348 bp)(BEN2908:261763, BEN2908:270110)(SCI07:46354, SCI07:54701)","AL1(8348 bp)(BEN2908:261763, BEN2908:270110)(UTI89:887218, UTI89:895565)"
Region 4,"AL 1_APECO1:(573 bp)FIG00638808: hypothetical protein[888531..889103]
, (162 bp)FIG00640183: hypothetical protein[889017..889178]
, (207 bp)FIG00638000: hypothetical protein[889189..889395]
, (114 bp)hypothetical protein[889837..889950]
, (141 bp)Haemolysin expression modulating protein paralog[890355..890495]
, (195 bp)FIG00639191: hypothetical protein[890827..891021]
, (570 bp)Intergenic-region protein[891223..891792]
, (420 bp)FIG00639161: hypothetical protein[891958..892377]
, (399 bp)Mobile element protein[892561..892959]
, (1500 bp)Mobile element protein[893084..894583]
, (1290 bp)Mobile element protein[895226..896515]
","AL 1_IHE3034:(633 bp)Mobile element protein[934043..934675]
, (129 bp)hypothetical protein[935120..935248]
, (276 bp)Mobile element protein[935572..935847]
, (357 bp)Mobile element protein[935847..936203]
, (519 bp)Mobile element protein[936215..936733]
, (222 bp)PapI protein[937297..937518]
, (567 bp)major pilin subunit PapA[938456..939022]
, (588 bp)minor pilin subunit PapH[939092..939679]
, (2532 bp)Fimbriae usher protein StfC[939717..942248]
","AL 1_IMT5155:(1419 bp)FIG074102: hypothetical protein[3847815..3849233]
, (1548 bp)Putative oxidoreductase subunit[3849233..3850780]
, (864 bp)FIG00637989: hypothetical protein[3850770..3851633]
, (606 bp)Putative transcription factor[3851673..3852278]
, (498 bp)FIG00638603: hypothetical protein[3852536..3853033]
, (933 bp)Putative HTH-type transcriptional regulator yahB[3853125..3854057]
, (1089 bp)FIG00638331: hypothetical protein[3854099..3855187]
","AL 1_LF82:(1566 bp)Mobile element protein[878765..880330]
, (666 bp)Mobile element protein[880373..881038]
, (3123 bp)Antigen 43 precursor[881260..884382]
, (132 bp)hypothetical protein[884393..884524]
, (873 bp)NgrB[884716..885588]
","AL 1_NRG857c:(2517 bp)probable membrane protein b2001[873147..875663]
, (381 bp)Mobile element protein[875792..876172]
, (1104 bp)Mobile element protein[876255..877358]
, (348 bp)Mobile element protein[877378..877725]
, (306 bp)Mobile element protein[877725..878030]
, (1566 bp)Mobile element protein[878765..880330]
, (666 bp)Mobile element protein[880373..881038]
","AL 1_PSUO2:(2433 bp)Outer membrane protein assembly factor YaeT precursor[4012572..4015004]
, (1353 bp)Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage[4015034..4016386]
, (750 bp)Phosphatidate cytidylyltransferase (EC 2.7.7.41)[4016398..4017147]
, (153 bp)Phosphatidate cytidylyltransferase (EC 2.7.7.41)[4017116..4017268]
, (762 bp)Undecaprenyl diphosphate synthase (EC 2.5.1.31)[4017268..4018029]
, (1197 bp)1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)[4018215..4019411]
, (558 bp)Ribosome recycling factor[4019503..4020060]
, (726 bp)Uridine monophosphate kinase (EC 2.7.4.22)[4020210..4020935]
","AL 1_RS218:(924 bp)Xylanase[905198..906121]
, (735 bp)Transcriptional regulator NanR[906157..906891]
, (987 bp)FIG00640604: hypothetical protein[906991..907977]
, (1194 bp)FIG00639052: hypothetical protein[908136..909329]
, (1725 bp)Citrate:6-N-acetyl-6-N-hydroxy-L-lysine ligase, alpha subunit (EC 6.3.2.27), aerobactin biosynthesis protein IucA @ Siderophore synthetase superfamily, group A @ Siderophore synthetase large component, acetyltransferase[909465..911189]
, (948 bp)N6-hydroxylysine O-acetyltransferase (EC 2.3.1.102), aerobactin biosynthesis protein IucB @ Siderophore synthetase small component, acetyltransferase[911190..912137]
","AL 1_SCI07:(378 bp)YeeV toxin protein[46067..46444]
, (249 bp)YeeU protein (antitoxin to YeeV)[46533..46781]
, (222 bp)Uncharacterized protein YkfH[46975..47196]
, (477 bp)DNA repair protein RadC[47259..47735]
, (480 bp)Antirestriction protein klcA[47751..48230]
, (819 bp)FIG00638146: hypothetical protein[48312..49130]
, (189 bp)FIG00639822: hypothetical protein[49233..49421]
, (426 bp)FIG00639908: hypothetical protein[49571..49996]
, (2517 bp)probable membrane protein b2001[50072..52588]
","AL 1_UTI89:(1491 bp)Hyphotheical protein[886920..888410]
, (573 bp)FIG00638808: hypothetical protein[888531..889103]
, (162 bp)FIG00640183: hypothetical protein[889017..889178]
, (207 bp)FIG00638000: hypothetical protein[889189..889395]
, (114 bp)hypothetical protein[889837..889950]
, (141 bp)Haemolysin expression modulating protein paralog[890355..890495]
, (195 bp)FIG00639191: hypothetical protein[890827..891021]
, (570 bp)Intergenic-region protein[891223..891792]
, (420 bp)FIG00639161: hypothetical protein[891958..892377]
, (399 bp)Mobile element protein[892561..892959]
, (1500 bp)Mobile element protein[893084..894583]
"
Region 5,"AL1(6626 bp)(BEN2908:286081, BEN2908:292703)(78-Pyelo:2832955, 78-Pyelo:2826331)
AL2(4268 bp)(BEN2908:352197, BEN2908:356464)(78-Pyelo:4755511, 78-Pyelo:4751244)
AL3(3607 bp)(BEN2908:745976, BEN2908:749582)(78-Pyelo:2963328, 78-Pyelo:2959722)
AL4(3332 bp)(BEN2908:921501, BEN2908:924831)(78-Pyelo:2992312, 78-Pyelo:2988981)
AL5(3655 bp)(BEN2908:1194130, BEN2908:1197784)(78-Pyelo:2979501, 78-Pyelo:2975847)
AL6(4888 bp)(BEN2908:1348181, BEN2908:1353048)(78-Pyelo:2823609, 78-Pyelo:2818724)
AL7(3259 bp)(BEN2908:1510756, BEN2908:1514013)(78-Pyelo:2975605, 78-Pyelo:2972362)
AL8(2699 bp)(BEN2908:1550424, BEN2908:1553104)(78-Pyelo:878455, 78-Pyelo:875762)
AL9(2769 bp)(BEN2908:2032609, BEN2908:2035377)(78-Pyelo:2972156, 78-Pyelo:2969388)
AL10(1859 bp)(BEN2908:2074427, BEN2908:2076285)(78-Pyelo:3007765, 78-Pyelo:3005907)
AL11(2011 bp)(BEN2908:2114593, BEN2908:2116583)(78-Pyelo:3004560, 78-Pyelo:3002550)
AL12(1437 bp)(BEN2908:2182453, BEN2908:2183889)(78-Pyelo:2998623, 78-Pyelo:2997187)
AL13(1090 bp)(BEN2908:2547325, BEN2908:2548412)(78-Pyelo:2988592, 78-Pyelo:2987506)
AL14(1648 bp)(BEN2908:2719022, BEN2908:2720666)(78-Pyelo:2223799, 78-Pyelo:2225444)
AL15(1488 bp)(BEN2908:2871865, BEN2908:2873352)(78-Pyelo:2817896, 78-Pyelo:2816409)
AL16(1046 bp)(BEN2908:3081658, BEN2908:3082703)(78-Pyelo:2825380, 78-Pyelo:2824335)","AL1(26621 bp)(BEN2908:286081, BEN2908:312697)(APECO1:1199504, APECO1:1226124)
AL2(17279 bp)(BEN2908:315134, BEN2908:332412)(APECO1:1178745, APECO1:1196022)
AL3(8339 bp)(BEN2908:737642, BEN2908:745980)(APECO1:2060106, APECO1:2051768)
AL4(6626 bp)(BEN2908:931871, BEN2908:938493)(APECO1:1348604, APECO1:1355228)
AL5(2604 bp)(BEN2908:1180765, BEN2908:1183368)(APECO1:1196013, APECO1:1198616)
